1t63	1164.48	-1109.9	11.5	3	12689.9	1647.7	37	10.8385	-0.99	129.92	47.8	13827.6	1t63	Protein-Protein	2.07	Kd	4.82
1t6b	1402.95	-2426.44	9.5	9	32082.2	8331.8	37	11.7113	-2.93	187.24	283.5	38533.1	1t6b	Protein-Protein	2.5	Kd	9.4
1t79	1093.98	-828.804	7.5	4	12391.2	1012.9	21	6.18173	-2.49	129.92	219.3	13827.6	1t79	Protein-Ligand	1.8	Kd	6.04
1t7f	873.849	-710.367	6	0	12515.2	1026.2	17	4.91812	0	129.92	0	13827.6	1t7f	Protein-Ligand	1.6	Kd	5.74
1t7r	1218.54	-929.807	11.5	2	12585.9	1165.1	28	8.28046	-1.21	129.92	107.7	13827.6	1t7r	Protein-Ligand	1.4	Kd	5.96
1ta3	1673.26	-3292.52	9	6	11652.5	11451.7	38	11.2965	-0.27	104.69	299	15994.2	1ta3	Protein-Protein	1.7	Ki	8.05
1taw	1377.11	-1738.55	12	10	9084.7	3706.1	47	14.1274	-1.84	94.6	563.2	13135.8	1taw	Protein-Protein	1.8	Ki	10.7
1tba	2813.45	-3315.23	11.5	6	5507.5	10722.2	71	21.2673	1.39	18.7	273	3981.5	1tba	Protein-Protein	NMR	Kd	9
1tdq	1549.6	-2323.42	13.5	10	15608.8	7015.4	29	9.14139	-4.01	94.19	319.9	15554.6	1tdq	Protein-Protein	2.6	Kd	7.920819
1te1	1669.75	-2536.48	8	9	11917.9	8624.8	24	7.35276	0.19	104.69	317.1	15994.2	1te1	Protein-Protein	2.5	Ki	8.47
1tlh	1864.31	-1893.42	7	5	6402.1	7146.5	46	13.6094	-1.63	23.88	103.6	4966.3	1tlh	Protein-Protein	NMR	Kd	3.522879
1tm1	1784.66	-2283.72	13	8	10482.2	4359.4	54	15.9861	-1.28	101.57	352.1	16814.6	1tm1	Protein-Protein	1.7	Ki	11.52
1tm3	1831.88	-2297.38	14	7	10572.9	4258.2	47	13.8954	-1.28	101.57	352.1	16814.6	1tm3	Protein-Protein	1.57	Ki	10.72
1tm4	1635.3	-2121.75	10	6	10569.4	4240.7	42	12.4559	-0.64	101.57	296.3	16814.6	1tm4	Protein-Protein	1.7	Ki	9.89
1tm5	1721.46	-2205.64	9	6	10478.3	4235.4	46	13.6812	-0.64	101.57	296.3	16814.6	1tm5	Protein-Protein	1.45	Ki	10.77
1tm7	2035.02	-2424.11	12	7	10530.8	4406	54	16.0559	-0.64	101.57	375.6	16814.6	1tm7	Protein-Protein	1.59	Ki	11.48
1to1	1579.01	-2117.84	11	6	10508.9	4231.3	42	12.4618	-0.64	101.57	296.3	16814.6	1to1	Protein-Protein	1.68	Ki	9.34
1u0i	1169.85	-667.082	0.5	0	2327	2487.7	26	7.498	0	5.55	0	1101.6	1u0i	Protein-Protein	NMR	Kd	7.154902
1u0s	1610.28	-1678.59	7	4	6467	5493.1	41	12.6901	-0.21	42.29	223.3	6495	1u0s	Protein-Protein	1.9	Kd	6.64
1u5s	150.528	-548.339	3	2	5272.8	5047.1	11	3.61213	-1.37	24.74	127	3990.4	1u5s	Protein-Protein	NMR	Kd	2.52
1uel	1207.95	-1272.05	10.5	10	7418.5	5031	26	7.82826	-1.95	25.17	373.8	5216.9	1uel	Protein-Protein	NMR	Kd	5.47
1ugh	1736.26	-2572	11	11	10585.5	5015.1	44	13.0537	-2.68	90.51	540.7	12673.5	1ugh	Protein-Protein	1.9	IC50	10.92
1uj0	1016.63	-660.029	8.5	7	3752.8	1315.8	37	10.9874	0.37	18.7	230.1	3312.1	1uj0	Protein-Ligand	1.7	Kd	4.568636
1ukh	1256.81	-972.832	5	5	16233.5	1528.7	26	7.79432	0.6	143.71	154.5	17789	1ukh	Protein-Ligand	2.35	Kd	6.376751
1upk	1037.66	-641.332	3.5	2	16672.9	802.1	15	4.32476	-1.61	106.93	112.2	17079.6	1upk	Protein-Ligand	1.85	Kd	6.39794
1us7	971.81	-1713.28	12.5	4	10024.6	13279.9	22	6.40069	0.33	76.12	240.8	11629.2	1us7	Protein-Protein	2.3	Kd	5.47
1usu	737.718	-1925.68	7.5	9	13731.6	7484.3	26	8.39471	-3.83	84.74	338.4	13601.9	1usu	Protein-Protein	2.15	Kd	5.48
1uti	1424.28	-986.016	16.5	10	3873	2075.1	41	12.3887	-0.08	25.46	488.4	3221.7	1uti	Protein-Ligand	1.5	Kd	5.619789
1v18	3870.93	-3762.53	24.5	24	22520	5373.2	113	34.3122	-9.15	223.43	1050.3	28275	1v18	Protein-Protein	2.1	Kd	8
1vet	3132.77	-2799.17	19	9	6952.2	7175.5	65	19.3016	2.49	55.53	462	6806.2	1vet	Protein-Protein	1.9	Kd	7.89279
1veu	3320.57	-2976.18	16.5	13	6751.8	7580.4	56	16.7537	4.54	53.42	577.7	6597.2	1veu	Protein-Protein	2.15	Kd	7.89
1vg0	2400.32	-3772.06	16	19	22168.5	10344.1	72	21.7663	-0.23	208.02	607.9	27123.3	1vg0	Protein-Protein	2.2	Kd	8.3
1vrk	2510.34	-2424.75	12.5	10	9702.3	2324	48	14.1833	-2.55	28.32	420.5	8439	1vrk	Protein-Protein	1.9	Kd	8.167491
1vwf	891.495	-733.412	4	4	7624.3	1036.8	16	4.92227	-0.83	41.36	249.1	7269	1vwf	Protein-Ligand	1.92	Kd	6.51
1wa7	2272.81	-1337.34	19	10	4342.5	2836.5	130	39.4591	-1.05	19.81	306.9	3372.2	1wa7	Protein-Protein	NMR	Kd	5.018634
1wa8	4823.76	-3832.64	13.5	5	7881.8	7011.1	174	51.7576	-1.24	14.45	201.1	5796.8	1wa8	Protein-Protein	NMR	Kd	7.958607
1wlp	2002.64	-1618.26	6.5	6	3018.2	9036.9	57	16.6997	-1.75	2.23	279.3	1415.3	1wlp	Protein-Protein	NMR	Kd	6.19382
1wpx	3037.1	-4060.35	10	8	15991.6	10618.9	56	16.2094	-0.69	180.52	380	24356.2	1wpx	Protein-Protein	2.7	Ki	8.74
1wq1	2077.69	-3659.99	24	7	8629.9	16167.8	50	14.8112	-1.92	49.48	415.7	9380.7	1wq1	Protein-Protein	2.5	Kd	4.77
1wqj	1304	-1401.33	5	7	5886.8	4474.6	38	11.3751	4.61	42.38	366.1	4531	1wqj	Protein-Protein	1.6	Kd	6.06
1wr1	644.576	-905.284	1.5	4	4798.8	4280.2	26	7.56861	-0.68	20.74	185.3	4272.3	1wr1	Protein-Protein	NMR	Kd	4.83
1wrd	684.829	-1149.57	6	1	6392.2	4746.4	9	2.53305	-0.64	33.84	55.8	5403.5	1wrd	Protein-Protein	1.75	Kd	3.39
1x8s	1411.78	-1002.11	9.5	9	6150.3	1386.2	29	8.9753	-1.78	34.42	413.3	5567	1x8s	Protein-Ligand	2.5	Kd	5.09691
1xb7	1022.62	-753.64	5.5	1	11123	1112.1	10	2.90767	-0.99	105.56	47.8	11761	1xb7	Protein-Ligand	2.5	Kd	6.221849
1xdt	1856.69	-2315.28	14.5	12	25016.2	3268.1	37	11.4346	-3.58	167.9	537.9	29817.8	1xdt	Protein-Protein	2.65	Kd	8
1xg2	1512.27	-3262.62	10.5	15	13126.1	7884.4	44	13.6548	-4.52	122.37	716.5	18274.2	1xg2	Protein-Protein	1.9	Kd	8.3
1xj7	910.22	-835.402	9.5	2	13394.7	1286.2	32	9.3411	-1.01	131.53	46.2	14183.7	1xj7	Protein-Protein	2.7	Kd	4.41
1xr0	3608.91	-2423.58	18.5	12	2918.9	11241.3	140	42.7854	4.16	7.39	499.9	1201.2	1xr0	Protein-Protein	NMR	Kd	5
1xt9	3111.49	-3105.6	20.5	14	10702.8	5071.5	90	27.289	-0.1	87.16	551.1	11804.3	1xt9	Protein-Protein	2.2	Kd	6.7
1y1k	1666.32	-2221.42	12.5	8	10570.3	4354.1	46	13.73	-1.28	101.57	352.1	16814.6	1y1k	Protein-Protein	1.56	Ki	9.52
1y2a	1548.24	-1281.89	17.5	12	18805	1460.7	59	17.6546	1.34	192.71	602.8	23754.4	1y2a	Protein-Ligand	2.2	Kd	7.339135
1y33	1954.6	-2264.54	14.5	7	10629.8	4371.5	56	17.1471	-1.28	101.57	352.1	16814.6	1y33	Protein-Protein	1.8	Ki	8.77
1y34	1845.13	-2282.11	12.5	9	10507.8	4352.3	52	15.5977	-1.32	101.57	423.8	16814.6	1y34	Protein-Protein	1.55	Ki	9.28
1y3b	1718.03	-2206.3	12.5	6	10602.6	4274.1	45	13.3497	-0.64	101.57	296.3	16814.6	1y3b	Protein-Protein	1.8	Ki	9.51
1y3c	1851.95	-2256.21	12	8	10505.8	4308.8	57	16.912	-1.28	101.57	352.1	16814.6	1y3c	Protein-Protein	1.69	Ki	10.6
1y3d	1784	-2246.51	12	8	10571.7	4453.3	51	15.1842	-1.28	101.57	352.1	16814.6	1y3d	Protein-Protein	1.8	Ki	9.25
1y48	1905.03	-2354.18	12	11	10471.6	4262.2	60	18.0127	-1.32	101.57	423.8	16814.6	1y48	Protein-Protein	1.84	Ki	8.77
1y4a	1614.38	-2168.58	9	7	10234.8	4291.5	45	13.3199	-0.64	100.79	375.6	16458.8	1y4a	Protein-Protein	1.6	Ki	8.92
1y4d	1636.42	-2090.48	10.5	6	10415.6	4460.8	36	10.6002	-0.64	100.92	375.6	16518.1	1y4d	Protein-Protein	2	Ki	8.92
1y6k	1250.04	-1781.47	8.5	4	12103.8	11640.3	18	5.56615	-2.24	52.38	152.3	8032.8	1y6k	Protein-Protein	2.52	Kd	9
1y6m	1268.12	-1718.29	11	6	11892.8	11581.5	25	7.61655	-2.24	45.03	152.3	7846.5	1y6m	Protein-Protein	2.8	Kd	6.76
1y6n	1332.17	-1717.47	9.5	6	11779.4	11338.7	21	6.52751	-2.24	40.37	152.3	7567.6	1y6n	Protein-Protein	2.7	Kd	7.57
1y8n	822.588	-1411.45	5	3	19973.3	5917.9	20	5.77066	-1.03	147.84	119.5	20919.6	1y8n	Protein-Protein	2.6	Kd	5.93
1yc0	1435.5	-2036.07	14.5	12	11260.5	4802	55	16.6332	1.99	110.15	676.2	14342	1yc0	Protein-Protein	2.6	IC50	8.39794
1ycs	1210.61	-1892.39	14	8	9775.6	9808.6	37	11.1615	-1.56	67.36	314.9	10888	1ycs	Protein-Protein	2.2	Kd	7.52
1ydi	2875.33	-2379.9	2	3	15259.5	2595.4	36	10.3265	1.01	101.56	113.3	14118.4	1ydi	Protein-Protein	1.8	Kd	8.74958
1yrt	2625.63	-3383.09	19.5	21	17937.7	4996.7	79	23.6749	-3.37	90.39	633.9	20236.1	1yrt	Protein-Protein	2.1	Kd	9
1yru	2555.57	-3336.39	19	17	18149.2	5033.4	75	22.5382	-6.6	90.39	483.1	20236.1	1yru	Protein-Protein	2.5	Kd	9
1yvb	1896.64	-2164.2	10	3	11892.5	7343.2	27	7.98182	3.02	86.68	168.9	12096.4	1yvb	Protein-Protein	2.7	Ki	8.19
1yvh	1210.7	-1149.71	9	12	14916.4	1539.9	40	12.4489	0.6	130.07	478.9	16996.2	1yvh	Protein-Ligand	2.05	Kd	7.366531
1ywi	1011.08	-503.944	6.5	4	2612	1012.7	38	11.3931	3.17	3.87	183.8	1635.1	1ywi	Protein-Ligand	NMR	Kd	3.430626
1yx5	507.175	-821.37	2	1	10955.5	4929.3	11	3.35579	-0.04	25.66	71.7	6524.8	1yx5	Protein-Protein	NMR	Kd	3.46
1yx6	1231.62	-1170.59	9.5	0	11013.8	4878.4	36	10.6824	0	25.66	0	6524.8	1yx6	Protein-Protein	NMR	Kd	4.14
1yy6	1021.99	-756.147	6.5	6	7868.8	987.2	40	11.7917	-0.17	58.68	376.7	7786.1	1yy6	Protein-Ligand	1.7	Kd	6.065502
1z92	1546.68	-2096.36	16	10	7389.5	8509.2	58	18.4064	-4.01	57.87	420.4	6576.9	1z92	Protein-Protein	2.8	Kd	8
1zgu	765.405	-1456.29	1	4	7973	4795.5	14	4.33883	1.1	43.08	190.4	7860	1zgu	Protein-Protein	NMR	Kd	4.01
1zhi	1238.1	-1746.16	11.5	8	11855.5	8731.3	30	9.1198	-2.26	70.24	353.3	10917.7	1zhi	Protein-Protein	2.7	Kd	6.7
1zjd	1541.27	-2046.24	15	14	11702.3	4002.6	53	16.2118	-2.5	84.22	522.8	12500.7	1zjd	Protein-Protein	2.6	IC50	8.89
1zli	2179.96	-2823.45	14	9	12066.3	5030.1	47	13.9641	-2.79	122.18	410	17896.7	1zli	Protein-Protein	2.09	Ki	8.89
1zsg	846.342	-836.303	3.5	2	5029	2952.2	20	5.76505	-1.37	16.13	127	3784.3	1zsg	Protein-Protein	NMR	Kd	5.124939
1zub	1393.98	-819.013	4	7	7032.4	1097.9	64	19.9291	4.59	35.94	324.4	6136.7	1zub	Protein-Ligand	NMR	Kd	6.568636
1zv5	1345.7	-1778.75	10	11	6176.2	6115.1	28	8.73062	-5.55	42.18	441.9	7518.9	1zv5	Protein-Protein	2	Kd	8
1zvh	1287.61	-1571.17	10	6	5820.2	5845.1	52	15.5021	1.16	42.78	184	7373.6	1zvh	Protein-Protein	1.5	Kd	7.15
1zvy	1202.51	-1706.72	3	13	5865.4	6361.3	39	11.7504	-0.25	36.5	541.4	7375.7	1zvy	Protein-Protein	1.63	Kd	10
2a0t	549.056	-630.552	7	3	10488.4	1631.5	30	9.31713	-2.21	53.29	178.2	8531.8	2a0t	Protein-Ligand	NMR	Kd	4.823909
2a24	2039.7	-2653.64	15.5	24	6205.9	6307.6	83	25.6956	-0.73	43.69	697.1	6102.6	2a24	Protein-Protein	NMR	Kd	4.522879
2a25	1420.12	-908.557	11.5	3	8106.4	1254.9	26	7.40231	3.18	78.23	152.1	8260.3	2a25	Protein-Ligand	2.2	Kd	4.619789
2a3i	992	-817.325	5.5	1	12540.7	1516.1	20	5.85426	-0.99	118.48	47.8	14077.5	2a3i	Protein-Ligand	1.95	IC50	6.05
2a78	1862.09	-2342.59	9.5	8	8913.9	10231.5	48	14.3193	-1.04	40.79	306	9553	2a78	Protein-Protein	1.81	Kd	7.22
2a7u	1454.61	-1275.85	4	1	2410.7	6553.3	51	14.9074	-0.99	9.61	47.8	1212.1	2a7u	Protein-Protein	NMR	Kd	6.920819
2a9k	1836.52	-2288.05	10	9	9091.9	10453.6	42	12.6406	-1.08	40.79	377.7	9553	2a9k	Protein-Protein	1.73	Kd	7.22
2aq2	1123.56	-1855.21	6	3	5691.9	11854	35	10.1047	-1.33	34.48	173.3	6547.7	2aq2	Protein-Protein	1.8	Kd	7.96
2aq9	297.261	-644.015	4.5	4	11623.8	1340	13	3.92105	-1.1	100.61	165.4	15043.8	2aq9	Protein-Ligand	1.8	Ki	7.30103
2arp	1772.41	-2352.48	13.5	8	7707.8	10461.4	40	11.8771	-0.1	49.18	380.1	6055.8	2arp	Protein-Protein	2	Kd	6.37
2asu	589.891	-346.849	4.5	5	651.5	10273.7	16	5.08018	0.53	-0.46	180.9	228.7	2asu	Protein-Ligand	1.85	Kd	9
2axi	1992.16	-1265.44	4	3	6136.4	1312.7	33	9.35281	0.71	38.26	172.2	5044	2axi	Protein-Ligand	1.4	IC50	6.85
2b0z	464.075	-1330.39	6	0	13882.2	6635.7	5	1.37815	0	87.11	0	16904.9	2b0z	Protein-Protein	2.7	Kd	4
2b12	459.142	-1277.29	7.5	0	13847.6	6552.2	7	2.01168	0	87.11	0	16904.9	2b12	Protein-Protein	3.02	Kd	4.7
2b42	2166.24	-3647.42	9	12	16044.9	8011.9	53	15.9636	-2.88	178.79	474.2	20975.9	2b42	Protein-Protein	2.5	Kd	8.97
2b7c	3167.56	-4060.44	22.5	15	21115	5636.2	68	20.473	-5.53	145.4	577	24696.7	2b7c	Protein-Protein	1.8	Kd	6.4
2b87	2396.52	-1962.55	14.5	14	3981.8	4002.3	140	42.5963	-4.7	15.92	394.3	3266.3	2b87	Protein-Protein	NMR	Kd	7
2bba	1637.97	-1400.35	10.5	4	9904.4	1527.9	26	7.56209	-0.42	71.02	187	10376	2bba	Protein-Ligand	1.65	Kd	7.154902
2btf	1818.17	-2797.63	12	10	17124.7	6982.4	46	13.9504	-1.1	148.82	377.2	21185.6	2btf	Protein-Protein	2.55	Kd	5.64
2c0l	1890.59	-2342.51	18	10	13512.3	7014.6	40	11.9556	-2.62	116.8	444.1	16475.1	2c0l	Protein-Protein	2.3	Kd	6.96
2c1m	3987.59	-3889.07	35.5	28	19037.3	6022.2	121	36.9406	-3.25	193.93	1015.9	23801.9	2c1m	Protein-Protein	2.2	Kd	8.96
2c7m	1438.64	-1329.82	4.5	3	5294.8	4494	23	6.55871	-0.86	12.77	115.7	3315.1	2c7m	Protein-Protein	2.4	Kd	5.19
2cpk	1806.63	-1861.4	13	11	15069.9	2318.5	42	12.5028	-3.31	128.27	328.9	18547.8	2cpk	Protein-Protein	2.7	Ki	8.638272
2den	1372.9	-1288.83	8.5	9	3468.9	4818.5	30	9.34226	-0.97	17.91	353.7	2674.6	2den	Protein-Protein	NMR	Kd	4.77
2djy	1441.82	-1030.56	12	3	3306.8	2577.7	67	20.0383	-0.62	12.86	165	2457.7	2djy	Protein-Protein	NMR	Kd	4.39794
2dsp	1790.02	-1713.97	10	10	6583.7	4387.5	55	16.6047	3.66	45.72	428.2	5154.7	2dsp	Protein-Protein	2.5	Kd	5.522879
2dx5	983.525	-1092.95	3	3	6748.7	4441.3	21	6.26029	-0.64	35.69	55.8	5455	2dx5	Protein-Protein	3.35	Kd	3.481486
2ez5	1059.39	-659.73	4	2	3794.7	1479.8	33	9.7602	-0.82	12.59	125.9	2663.7	2ez5	Protein-Ligand	NMR	Kd	5.522879
2f31	1747.36	-1520.72	5	2	11974.8	2134.7	28	8.24518	-0.82	95.47	125.9	12570.8	2f31	Protein-Protein	2.1	Kd	6.9914
2f4m	1596.71	-1947.11	5	2	16067.8	4201.9	22	6.30845	-1.61	99.27	112.2	16340.5	2f4m	Protein-Protein	1.85	Kd	7.19
2fci	897.523	-849.5	9.5	8	1990.4	6664.8	47	14.35	-1.32	0.37	183.3	573.3	2fci	Protein-Ligand	NMR	Kd	7.154902
2few	1162.51	-1748.21	5.5	4	7454.4	6427.8	40	12.0312	0.73	47.57	210.7	8044.6	2few	Protein-Protein	NMR	Kd	2.43
2fju	1241.29	-1876.25	3.5	6	9411.7	30022.8	31	9.14195	-0.63	78.1	301.1	9853.8	2fju	Protein-Protein	2.2	Kd	5.28
2flu	956.73	-1214.08	4	13	11991.8	2012.2	44	13.338	-4.01	110.58	551.3	16641.5	2flu	Protein-Ligand	1.5	Kd	7.69897
2ftl	2013.32	-2326.56	15	10	9412.7	3965.9	56	16.6756	0.02	94.17	541.8	13071.3	2ftl	Protein-Protein	1.62	Kd	13.22
2ftm	1727.38	-2126.23	13	14	9347.5	4050.3	52	15.7405	-1.54	93.4	548.2	13132.3	2ftm	Protein-Protein	1.65	Kd	10.8
2fts	1749.7	-1224.4	10	5	21402.8	1738.7	33	9.69414	-1.79	173.87	289.3	23567.9	2fts	Protein-Ligand	2.41	Kd	7.045757
2fuh	492.807	-1233.52	2.5	1	9185.6	4964.8	23	6.9847	-0.22	64.36	59.9	8194.5	2fuh	Protein-Protein	NMR	Kd	3.52
2fuu	1205.29	-781.697	5.5	7	4894.6	2299.2	62	20.0187	-0.23	26.07	368.6	3572.2	2fuu	Protein-Ligand	NMR	Kd	5.568636
2fyl	772.225	-1603.16	9.5	16	6545.1	5994.3	46	14.6551	-7.24	14.47	469.9	4374	2fyl	Protein-Protein	NMR	Kd	5.55
2g2u	2067.79	-3440.57	11.5	15	11222	8158.3	56	17.1496	-2.95	93.76	578.3	14956.7	2g2u	Protein-Protein	1.6	Kd	5.9
2g2w	2050.13	-3372.31	11.5	15	10955.1	8383.7	52	16.1456	-3.74	93.54	730.1	14943.5	2g2w	Protein-Protein	1.8	Kd	6.24
2g6q	972.623	-742.253	6	10	4145.8	1401	33	10.2095	2.06	25.47	581.6	2991.4	2g6q	Protein-Ligand	2	Kd	5.823909
2g81	1343.89	-1899.67	13	16	9116	4030.5	52	15.8861	-3.73	93.57	801	13137.3	2g81	Protein-Protein	1.55	Ki	7.866461
2gng	1764.95	-1815.86	14	13	16834	2383.6	44	13.1561	-6.51	128.55	501.3	18847.6	2gng	Protein-Protein	1.87	IC50	5.221849
2gph	1283.87	-1278.65	13	14	16959.7	1995.8	43	13.1678	0.22	148.56	564.1	19071	2gph	Protein-Ligand	1.9	Kd	5.30103
2gww	1743.46	-1798.99	5.5	2	15271.9	2241.4	26	7.66241	-0.22	99.22	59.9	14307.7	2gww	Protein-Protein	2.72	Kd	9.958608
2h13	754.284	-779.07	4.5	4	11725.1	794.4	25	7.28189	2.52	119.26	244.3	17441.4	2h13	Protein-Ligand	1.58	Kd	5.346787
2h2d	1647.15	-1155.65	14	5	10953.8	1878.7	29	8.84637	2.06	101.86	250	13048.1	2h2d	Protein-Ligand	1.7	Kd	5.366531
2h2g	1250.23	-771.307	7.5	3	11694.3	981	14	4.15945	2.66	102.6	184	13167.6	2h2g	Protein-Ligand	1.63	Kd	5.036212
2h2h	1464.23	-927.539	13.5	5	11270.5	1194.6	30	9.00981	2.06	101.86	250	13048.1	2h2h	Protein-Ligand	2.2	Kd	4.978811
2h9p	635.499	-665.884	4.5	4	12008.8	613.5	29	8.30444	2.52	120.48	244.3	17488.9	2h9p	Protein-Ligand	1.91	Kd	3.717
2hd5	3687.15	-4656.29	26.5	27	14839.2	4726.4	83	25.1162	-4.75	116.8	1131.9	16340.5	2hd5	Protein-Protein	1.85	Kd	5.55
2hev	661.291	-1268.14	7.5	9	7868.4	9233.5	28	8.67097	-2.27	48.1	229.3	7087.5	2hev	Protein-Protein	2.41	IC50	7.21
2hle	1825.11	-2445.19	15	9	10408.5	7427.9	45	13.8238	-2.05	71.46	369.9	10572.8	2hle	Protein-Protein	2.05	Kd	7.39794
2hmh	1863.53	-1515.19	11	16	7783.3	1601.7	48	14.7235	-2.85	48.47	739	6799.3	2hmh	Protein-Ligand	2	Kd	7.154902
2hqw	2878.33	-2470.16	20.5	5	9011.1	2528.5	53	15.5589	1.6	31.23	222.5	7901.7	2hqw	Protein-Protein	1.9	Kd	8.69897
2hrk	1391.62	-1993.24	8.5	3	9444.4	7382.9	19	5.48725	1.1	68.08	111.1	9911.9	2hrk	Protein-Protein	2.05	Kd	8.05
2hsq	2485.34	-1967.21	5.5	3	15990.8	2345.5	42	12.5509	0.81	100.65	167.2	14390.5	2hsq	Protein-Protein	3.97	Kd	8.179798
2hth	856.406	-1168.28	2.5	1	4453.4	8773.1	15	4.51999	-1.01	22.99	46.2	4028.5	2hth	Protein-Protein	2.7	Kd	3.98
2hug	1346.57	-993.21	7	3	4402.6	1983.7	55	16.735	0.75	9.54	175.7	3248	2hug	Protein-Ligand	NMR	Kd	5.974694
2ixq	50.7244	-196.008	2.5	0	7923.5	7013.5	25	8.80951	0.26	26.21	59.5	8384.2	2ixq	Protein-Protein	NMR	Kd	6.15
2j12	1482.61	-2302.15	14.5	12	9368.4	6828.1	40	12.2845	-2.6	70.83	534.6	10450.8	2j12	Protein-Protein	1.5	Kd	7.7
2jby	1675.1	-1490.39	6	2	7531.1	2626.9	32	9.2617	0.92	54.88	131.3	7035.7	2jby	Protein-Protein	2.41	IC50	7.30103
2jgz	2445.27	-3882.6	17.5	16	14217.7	13141.1	54	16.4505	-4.44	133	570	15936.2	2jgz	Protein-Protein	2.9	Kd	3
2jk9	855.903	-637.429	1	4	9661.5	1057.4	30	9.04542	-0.75	83.01	185	11472.5	2jk9	Protein-Ligand	1.79	Kd	6.82
2jnw	1048.13	-857.303	2.5	1	6604.4	1228.7	44	13.8819	-1.01	57.51	46.2	6399.3	2jnw	Protein-Ligand	NMR	Kd	6.107905
2jod	2093.31	-2062.9	12	8	7648.3	4011.6	54	15.7996	1.58	43.38	327.4	6159.4	2jod	Protein-Protein	NMR	Ki	6.46
2jq9	974.76	-796.798	2	0	5641.6	1712.6	25	7.32391	0	11.77	0	3853.1	2jq9	Protein-Ligand	NMR	Kd	4.476254
2jqi	238.954	-500.528	3	3	10364	1699.8	12	3.59998	-1.2	53.29	132	8531.8	2jqi	Protein-Ligand	NMR	Kd	5
2jqk	959.958	-733.945	3.5	1	5524.4	1731.9	26	7.75424	-1.01	10.98	46.2	4007.7	2jqk	Protein-Ligand	NMR	Kd	3.395774
2jql	388.477	-684.018	6.5	5	11675	1788.1	26	7.92433	0.64	32.16	314.4	8085.6	2jql	Protein-Ligand	NMR	Kd	6.522879
2jt4	1123.87	-1223.29	4	5	5350.5	4668.3	27	8.00333	2.35	15.56	227.8	3999.1	2jt4	Protein-Protein	NMR	Kd	4.4
2jti	754.31	-1810.03	8	0	13779.9	6566.7	15	4.45263	0	89.42	0	16910	2jti	Protein-Protein	NMR	Kd	6.23
2ju0	1694.97	-2552.57	4	1	11966.7	5396.6	34	10.1542	1.23	59.4	53.4	9888.1	2ju0	Protein-Protein	NMR	Kd	7
2jy6	985.778	-1024.64	6	4	5035.8	3746.5	26	7.71273	0.82	21.98	229.9	4233.3	2jy6	Protein-Protein	NMR	Kd	4.69897
2k00	1532.94	-1075.39	6	8	5939.2	2328.6	34	10.3182	0.44	36.52	343.4	5144	2k00	Protein-Ligand	NMR	Kd	4.619789
2k2r	404.648	-492.938	0.5	0	8477.8	1224.3	12	3.46889	0	55.73	0	7089.9	2k2r	Protein-Ligand	NMR	Kd	2.886057
2k2s	3563.78	-3365.02	22.5	21	6771.1	4290.9	163	49.8429	0.69	54.85	951.4	7962.8	2k2s	Protein-Protein	NMR	Kd	7.275724
2k2u	880.394	-1045.56	4.5	3	7994.8	4446.3	39	11.7478	0.22	26.81	99.6	6484.7	2k2u	Protein-Protein	NMR	Kd	6.443697
2k3s	1264.28	-1398.12	8.5	11	7651.8	5200.5	42	13.037	-2.92	47.46	372.4	6649.4	2k3s	Protein-Protein	NMR	Kd	5.568636
2k3u	2171.8	-1643.38	11.5	14	6392.4	3304.9	84	25.2171	-1.66	19.98	412.4	5203.6	2k3u	Protein-Protein	NMR	Kd	8.08
2k3w	1299.98	-975.104	6.5	7	5005.8	1862.8	34	10.6729	-2.8	11.99	262.4	3984.3	2k3w	Protein-Ligand	NMR	Kd	5.236572
2k42	2216.66	-1804.77	11.5	8	4969.4	4299.6	77	22.8681	-2.84	18.14	401.6	4191.1	2k42	Protein-Protein	NMR	Kd	7.455932
2k5b	1227.09	-2104.43	15	13	10681.8	8265	44	13.4285	-0.1	73.16	429.4	11929	2k5b	Protein-Protein	NMR	Kd	5.39794
2k6d	1647.73	-1555.3	6	6	4882	5224.9	55	16.1753	-0.37	22.97	234.4	3458.2	2k6d	Protein-Protein	NMR	Kd	3.767004
2k79	1146.83	-1552.54	10	4	4625.5	6752.4	32	9.75298	1.01	20.48	174.3	3605.8	2k79	Protein-Protein	NMR	Kd	3.173925
2k7a	1194.48	-1609.27	9.5	0	4531.1	6647.7	34	10.4326	-0.6	20.48	66	3605.8	2k7a	Protein-Protein	NMR	Kd	3.173925
2k7l	1201.17	-1032.66	5	1	2157.7	4945.7	46	13.6628	-1.01	5.58	46.2	955.2	2k7l	Protein-Ligand	NMR	Kd	6.154902
2k8b	1278.31	-1408.82	7	10	5184.8	5859.1	42	12.6116	1.04	21.98	408.7	4233.3	2k8b	Protein-Protein	NMR	Kd	2.74
2k8c	886.228	-1216.47	3.5	9	5140.8	6194.4	28	8.60687	0.4	21.98	395.4	4233.3	2k8c	Protein-Protein	NMR	Kd	2.74
2k8f	1303.41	-1564.19	10.5	8	6557.8	4729.3	56	17.2687	-0.96	27.02	339.3	5044.9	2k8f	Protein-Protein	NMR	Kd	5.568636
2ka4	4927.93	-3991.68	27.5	20	7689.6	6827	122	35.9089	-6.82	29.22	576.2	5559.1	2ka4	Protein-Protein	NMR	Kd	7.236572
