2NQJ	1050.62	-2678.35	38.50	19.00	11694.20	5865.20	5829.00	17559.40	6.94	2NQJ	-333.083	2NQJ	0.87	1.06	-3.76	-0.61	32	10.5457
2NTC	583.54	-1615.72	14.50	19.00	7098.40	7863.10	-764.70	14961.50	7.22	2NTC	-223.126	2NTC	-6.28	-5.98	-13.11	-8.46	31	9.98035
2NTZ	177.19	-1224.41	5.50	8.00	14290.00	12450.60	1839.40	26740.60	7.31	2NTZ	-70.355	2NTZ	-16.58	-16.24	-26.89	-19.90	13	4.29449
2O6M	538.39	-2365.54	24.00	20.00	10388.50	8200.20	2188.30	18588.70	7.89	2O6M	-224.387	2O6M	-5.12	-4.66	-11.74	-7.17	29	9.3018
2O8K	534.09	-2702.99	35.50	13.00	4676.30	5622.40	-946.10	10298.70	6.94	2O8K	-116.489	2O8K	-2.09	-2.39	-6.46	-3.65	288	102.754
2O9L	597.03	-2213.33	42.50	16.00	4842.60	5672.00	-829.40	10514.60	6.94	2O9L	-204.042	2O9L	-1.18	-1.16	-5.43	-2.59	238	83.3267
2P7C	1084.55	-4518.29	54.50	27.00	5925.30	4687.80	1237.50	10613.10	3.72	2P7C	-257.416	2P7C	2.56	2.52	-1.23	1.28	455	161.869
2PI5	1645.89	-4249.09	46.00	32.00	40030.40	6674.60	33355.80	46705.00	6.20	2PI5	-541.908	2PI5	4.38	4.64	-0.32	2.90	46	15.0194
2Q2K	75.78	-455.51	7.50	8.00	4845.30	4699.50	145.80	9544.80	7.76	2Q2K	-49.166	2Q2K	-1.35	-0.75	-4.21	-2.10	16	5.29546
2R5Y	570.01	-1900.92	28.00	23.00	6869.20	7651.20	-782.00	14520.40	7.99	2R5Y	-194.746	2R5Y	-5.06	-4.79	-11.45	-7.10	38	12.3619
2R5Z	829.73	-2184.03	39.00	18.00	7067.80	7520.40	-452.60	14588.20	8.06	2R5Z	-258.563	2R5Z	-3.93	-3.50	-10.38	-5.94	28	9.23061
2R8S	773.13	-2105.09	26.50	19.00	11247.40	26020.80	-14773.40	37268.20	7.29	2R8S	-239.957	2R8S	-2.63	-7.42	-8.07	-6.04	25	8.30265
2RBF	395.23	-1006.49	12.00	8.00	4289.20	7132.10	-2842.90	11421.30	6.68	2RBF	-139.377	2RBF	-6.43	-6.36	-12.27	-8.35	10	3.35866
2RQC	1352.92	-2521.34	34.50	20.00	8011.80	2027.00	5984.80	10038.80	5.72	2RQC	-277.372	2RQC	7.73	7.31	6.80	7.28	261	90.1193
2VLA	1071.54	-3219.25	39.50	32.00	13510.00	4635.10	8874.90	18145.10	8.14	2VLA	-352.911	2VLA	4.18	3.42	0.79	2.80	46	15.0006
2VPL	1266.02	-3111.19	37.50	18.00	8118.00	17422.60	-9304.60	25540.60	7.34	2VPL	-369.197	2VPL	-33.91	-55.10	-55.50	-48.17	31	10.2772
2VY1	283.65	-1035.47	5.50	12.00	9505.80	4730.80	4775.00	14236.60	7.02	2VY1	-123.996	2VY1	-2.19	2.30	-6.00	-1.96	13	4.21099
2VYE	39.43	-229.95	2.50	3.00	25519.10	2990.50	22528.60	28509.60	7.33	2VYE	-13.313	2VYE	0.88	2.08	-0.42	0.85	6	2.19406
2W42	1297.23	-2348.82	25.00	21.00	18137.80	5386.80	12751.00	23524.60	7.53	2W42	-299.509	2W42	3.33	3.80	-0.09	2.35	31	10.4114
2W7N	918.69	-2875.04	27.00	18.00	7356.70	7053.40	303.30	14410.10	7.63	2W7N	-346.020	2W7N	-9.79	11.60	-19.74	-5.98	43	14.2695
2W8L	1015.06	-3341.24	43.50	18.00	17962.10	5862.10	12100.00	23824.20	4.54	2W8L	-372.017	2W8L	3.00	4.88	-1.14	2.25	73	24.158
2X6V	957.95	-1826.68	31.50	9.00	10317.70	4194.80	6122.90	14512.50	6.96	2X6V	-203.083	2X6V	1.46	1.82	-1.84	0.48	17	5.6171
2XC7	1016.26	-1365.69	20.00	9.00	7951.50	1387.90	6563.60	9339.40	5.19	2XC7	-118.555	2XC7	6.34	5.93	5.80	6.03	302	106.645
2XE0	1342.43	-2912.46	40.00	21.00	8685.60	8949.10	-263.50	17634.70	7.55	2XE0	-269.830	2XE0	-3.67	-4.25	-10.94	-6.29	63	23.1763
2XFM	1082.29	648.36	63.00	11.00	8641.80	2903.40	5738.40	11545.20	6.05	2XFM	92.419	2XFM	4.89	7.64	2.53	5.02	518	204.573
2XHI	819.02	-2273.32	28.50	20.00	14812.00	5587.70	9224.30	20399.70	9.77	2XHI	-226.001	2XHI	-0.23	0.18	-4.58	-1.54	37	11.8124
2XRZ	604.49	-2042.05	21.50	8.00	20193.90	9913.40	10280.50	30107.30	7.36	2XRZ	-175.689	2XRZ	-7.99	-8.56	-15.29	-10.61	17	5.53742
2XS2	1066.88	-1212.15	15.00	12.00	6180.20	1832.20	4348.00	8012.40	7.42	2XS2	-196.879	2XS2	6.03	5.35	4.94	5.44	16	5.28023
2XZL	1069.23	-2568.57	24.00	17.00	33797.20	2202.70	31594.50	35999.90	6.69	2XZL	-316.997	2XZL	8.08	7.91	6.88	7.62	22	7.59907
2YH1	1407.84	-3228.43	43.50	16.00	12604.00	2826.40	9777.60	15430.40	5.88	2YH1	-234.555	2YH1	7.47	6.46	6.03	6.65	294	105.996
3AAF	824.83	-1370.33	17.50	10.00	6657.20	5764.40	892.80	12421.60	6.60	3AAF	-216.501	3AAF	-1.87	-1.11	-6.44	-3.14	23	7.31935
3ADB	774.61	-3592.53	29.00	19.00	16983.00	31968.00	-14985.00	48951.00	7.41	3ADB	-271.174	3ADB	-78.98	-119.19	-121.61	-106.59	27	9.12913
3AM1	960.44	-3040.04	24.00	25.00	14358.90	13696.20	662.70	28055.10	7.41	3AM1	-284.193	3AM1	-28.43	-45.95	-47.00	-40.46	43	14.4609
3BEP	267.12	-1267.94	6.50	1.00	18045.30	5053.20	12992.10	23098.50	6.92	3BEP	-63.911	3BEP	-3.18	-2.07	-7.28	-4.18	7	2.32556
3BRD	863.59	-2258.86	30.50	17.00	21722.80	5902.10	15820.70	27624.90	7.49	3BRD	-229.014	3BRD	-0.89	-0.80	-5.47	-2.38	23	7.56495
3BRG	905.81	-2241.61	30.50	13.00	21864.70	5924.90	15939.80	27789.60	7.22	3BRG	-243.687	3BRG	-1.10	-1.01	-5.83	-2.65	20	6.65634
3BS1	472.04	-1564.57	20.50	16.00	6568.90	6237.30	331.60	12806.20	7.10	3BS1	-159.757	3BS1	-2.34	-1.42	-6.88	-3.55	20	6.71291
3BSU	600.24	-1079.85	20.50	3.00	3532.00	8641.40	-5109.40	12173.40	6.70	3BSU	-150.434	3BSU	-8.91	-9.36	-16.23	-11.50	7	2.211
3BSX	1647.63	-2562.95	25.50	29.00	16682.50	6296.40	10386.10	22978.90	8.55	3BSX	-346.578	3BSX	5.96	3.91	3.02	4.29	68	21.3787
3BX2	1579.29	-2326.67	24.50	26.00	15636.80	5751.40	9885.40	21388.20	7.87	3BX2	-305.157	3BX2	5.27	3.10	2.52	3.63	58	18.7293
3BX3	1653.99	-2286.90	20.50	22.00	15887.60	5622.00	10265.60	21509.60	7.24	3BX3	-305.535	3BX3	5.72	3.31	3.25	4.09	59	18.729
3CO6	604.26	-1875.92	19.00	13.00	5604.00	6117.60	-513.60	11721.60	6.89	3CO6	-181.345	3CO6	-2.94	-3.03	-7.66	-4.55	21	6.9037
3CO7	461.35	-1841.91	13.00	10.00	5423.70	11663.90	-6240.20	17087.60	7.92	3CO7	-152.104	3CO7	-14.48	-13.42	-24.57	-17.49	19	6.2579
3COA	548.07	-1967.64	17.50	13.00	5366.30	12295.40	-6929.10	17661.70	6.89	3COA	-179.342	3COA	-14.42	-13.36	-24.63	-17.47	19	6.2627
3COQ	509.22	-1246.61	15.00	9.00	8411.00	7423.10	987.90	15834.10	7.61	3COQ	-173.693	3COQ	-6.65	-6.57	-13.09	-8.77	18	6.10256
3CVV	929.33	-2209.33	25.00	6.00	23570.50	5660.70	17909.80	29231.20	5.07	3CVV	-213.195	3CVV	-1.33	-1.03	-6.01	-2.79	12	3.75447
3D2S	249.85	-473.31	9.00	11.00	5340.90	5720.70	-379.80	11061.60	6.85	3D2S	-56.258	3D2S	-0.25	-2.01	-2.87	-1.71	19	5.81496
3D2W	988.72	-872.08	16.00	8.00	4250.10	2618.70	1631.40	6868.80	6.86	3D2W	-173.887	3D2W	4.06	4.40	2.40	3.62	14	4.59533
3D6Y	285.44	-798.59	12.00	9.00	17351.90	5592.20	11759.70	22944.10	6.02	3D6Y	-107.062	3D6Y	-2.80	-2.51	-6.77	-4.03	13	4.33373
3D6Z	304.70	-793.80	12.00	8.00	17434.80	5593.30	11841.50	23028.10	6.02	3D6Z	-105.024	3D6Z	-2.85	-2.59	-6.82	-4.09	16	5.16901
3EGZ	1048.88	-1820.87	15.50	22.00	5401.00	12004.80	-6603.80	17405.80	9.22	3EGZ	-236.572	3EGZ	-22.15	-36.87	-37.10	-32.04	33	10.8769
3EQT	719.42	-1467.36	15.50	11.00	7612.00	3152.50	4459.50	10764.50	6.98	3EQT	-198.427	3EQT	2.65	0.95	0.14	1.25	14	4.72811
3F27	1381.98	-2468.66	49.00	20.00	6440.20	6119.40	320.80	12559.60	8.59	3F27	-379.385	3F27	0.41	1.19	-4.95	-1.11	43	13.5941
3FYL	395.50	-1412.57	19.00	11.00	4999.30	6298.30	-1299.00	11297.60	7.10	3FYL	-164.309	3FYL	-4.00	-3.70	-8.97	-5.56	17	5.5824
3G6P	313.27	-1406.05	16.50	12.00	5007.50	6814.60	-1807.10	11822.10	6.36	3G6P	-143.524	3G6P	-5.42	-4.87	-11.15	-7.15	17	5.60175
3G8U	353.43	-1357.86	16.00	9.00	5410.00	6304.80	-894.80	11714.80	6.05	3G8U	-131.763	3G8U	-4.21	-4.14	-9.28	-5.88	18	5.88808
3G99	347.38	-1380.34	17.50	8.00	5277.80	6228.30	-950.50	11506.10	7.10	3G99	-143.302	3G99	-4.01	-3.63	-9.02	-5.55	15	4.79803
3G9M	349.22	-1365.42	14.00	10.00	5410.80	6282.00	-871.20	11692.80	6.82	3G9M	-146.045	3G9M	-4.11	-3.70	-9.10	-5.63	17	5.64433
3GLF	831.27	-1228.82	14.50	3.00	18582.80	10487.80	8095.00	29070.60	6.74	3GLF	-146.020	3GLF	-9.85	-8.12	-18.03	-12.00	5	1.70531
3GLI	820.64	-1265.46	15.00	4.00	18421.30	10485.50	7935.80	28906.80	6.42	3GLI	-147.230	3GLI	-9.78	-8.00	-17.91	-11.90	9	3.01304
3GXQ	265.43	-860.42	10.50	8.00	5221.40	4276.80	944.60	9498.20	6.90	3GXQ	-92.559	3GXQ	-1.14	-0.76	-4.25	-2.05	15	5.02177
3H0D	1006.73	-2134.20	38.50	24.00	9990.20	9784.10	206.10	19774.30	7.65	3H0D	-342.900	3H0D	-7.72	-6.74	-16.18	-10.22	43	13.7117
3H15	170.27	-387.44	5.00	0.00	10685.00	972.70	9712.30	11657.70	5.47	3H15	-48.877	3H15	3.61	4.03	3.08	3.58	1	0.315755
3HXO	1083.25	-2222.56	30.50	33.00	9608.00	7663.30	1944.70	17271.30	9.22	3HXO	-276.610	3HXO	-4.22	-4.46	-10.97	-6.55	54	17.276
3HXQ	1107.75	-2251.79	37.50	26.00	9927.10	7748.50	2178.60	17675.60	9.22	3HXQ	-260.043	3HXQ	-4.23	-4.59	-10.99	-6.60	57	18.3884
3HZI	20.43	-273.20	3.00	0.00	18906.10	4887.90	14018.20	23794.00	4.82	3HZI	6.861	3HZI	-3.82	-3.44	-7.47	-4.91	3	0.966925
3I5X	1407.28	-2458.64	32.00	26.00	22172.10	2678.70	19493.40	24850.80	8.70	3I5X	-387.263	3I5X	8.52	8.31	7.23	8.02	37	12.5277
3IAG	848.89	-2223.55	27.50	19.00	22507.00	5901.00	16606.00	28408.00	6.48	3IAG	-225.008	3IAG	-0.89	-0.84	-5.35	-2.36	28	9.10763
3IV5	249.89	-1174.56	16.00	13.00	7469.80	9870.30	-2400.50	17340.10	9.70	3IV5	-105.325	3IV5	-19.70	-23.21	-31.70	-24.87	19	6.42474
3IWN	1112.92	-1893.57	13.50	16.00	5533.80	31366.30	-25832.50	36900.10	9.00	3IWN	-225.173	3IWN	0.56	-2.44	-3.66	-1.85	36	11.7675
3JR9	265.85	-1172.88	18.50	14.00	7493.40	9969.80	-2476.40	17463.20	9.70	3JR9	-116.971	3JR9	-19.62	-23.01	-31.61	-24.75	23	7.54379
3JRA	236.49	-1168.16	16.00	11.00	7554.50	9905.00	-2350.50	17459.50	8.10	3JRA	-98.977	3JRA	-19.94	-23.49	-32.11	-25.18	19	6.14214
3JRB	211.37	-1169.34	17.50	15.00	7729.00	10036.80	-2307.80	17765.80	9.30	3JRB	-110.296	3JRB	-20.22	-23.97	-32.55	-25.58	22	7.03664
3JRC	243.35	-1160.72	16.00	15.00	7483.40	9922.70	-2439.30	17406.10	6.85	3JRC	-116.758	3JRC	-19.65	-23.46	-31.69	-24.93	22	7.24843
3JRD	257.96	-1160.21	19.00	15.00	7667.90	10071.00	-2403.10	17738.90	9.00	3JRD	-110.461	3JRD	-20.34	-24.00	-32.66	-25.67	24	7.86408
3JRE	197.98	-1074.68	19.00	11.00	7818.60	10224.80	-2406.20	18043.40	9.30	3JRE	-96.884	3JRE	-20.74	-24.67	-33.14	-26.18	19	6.26945
3JRG	259.98	-1167.97	18.00	12.00	7569.70	9880.10	-2310.40	17449.80	8.70	3JRG	-104.296	3JRG	-19.74	-23.35	-31.74	-24.94	21	6.97492
3JRH	199.91	-1140.32	16.00	9.00	7522.60	9940.10	-2417.50	17462.70	7.40	3JRH	-96.838	3JRH	-19.89	-23.16	-31.97	-25.00	21	6.93091
3JRI	193.65	-1149.53	17.00	10.00	7606.40	9936.60	-2330.20	17543.00	7.48	3JRI	-103.930	3JRI	-20.00	-23.60	-32.04	-25.21	22	7.25014
3JSO	640.32	-1860.73	23.00	21.00	11426.80	8614.40	2812.40	20041.20	9.10	3JSO	-264.310	3JSO	-6.26	-5.37	-13.14	-8.25	26	8.7237
3JSP	600.26	-1858.57	23.00	19.00	11912.20	8510.80	3401.40	20423.00	8.80	3JSP	-241.465	3JSP	-6.42	-5.97	-13.29	-8.56	32	10.5203
3K0J	1208.92	-2624.47	21.00	21.00	5583.10	27983.90	-22400.80	33567.00	8.06	3K0J	-280.254	3K0J	-73.75	-113.68	-113.85	-100.43	46	15.0424
3K4E	1708.24	-2643.37	21.50	31.00	17604.20	9955.20	7649.00	27559.40	8.52	3K4E	-349.126	3K4E	1.77	-2.07	-3.10	-1.13	62	19.4592
3K62	1446.84	-2225.07	23.00	24.00	19846.30	2784.80	17061.50	22631.10	6.90	3K62	-291.845	3K62	8.33	7.61	7.08	7.68	53	16.9666
3K64	1406.68	-2233.22	23.00	25.00	19921.10	2793.40	17127.70	22714.50	7.28	3K64	-292.332	3K64	8.37	7.63	7.08	7.69	52	16.6153
3KJO	1847.17	-2259.30	30.00	20.00	14842.90	2639.60	12203.30	17482.50	8.20	3KJO	-277.760	3KJO	8.02	8.11	6.27	7.47	44	14.2051
3KJP	1903.26	-2366.63	30.50	23.00	15013.60	2878.20	12135.40	17891.80	8.20	3KJP	-292.387	3KJP	8.20	8.35	6.26	7.60	42	13.7049
3KMP	219.29	-1268.18	8.00	7.00	8396.70	5839.40	2557.30	14236.10	6.95	3KMP	-94.703	3KMP	-4.58	-4.70	-9.33	-6.20	8	2.6553
3L25	390.13	-986.58	12.00	3.00	6980.40	3155.00	3825.40	10135.40	6.30	3L25	-98.038	3L25	0.35	-1.63	-2.31	-1.20	4	1.3207
3LNQ	537.93	-1662.27	29.00	18.00	4649.70	5355.20	-705.50	10004.90	6.56	3LNQ	-196.494	3LNQ	-1.20	-0.19	-5.54	-2.31	30	9.67305
3LSP	546.86	-1582.29	0.00	5.00	10860.90	5572.60	5288.30	16433.50	5.66	3LSP	-221.479	3LSP	6.83	46.12	5.71	19.55	25	8.30939
3LZI	1336.24	-3842.30	46.50	17.00	42267.80	6285.30	35982.50	48553.10	4.54	3LZI	-386.924	3LZI	2.19	2.37	-2.35	0.73	45	14.358
3LZJ	1369.30	-3792.92	49.50	22.00	42290.60	6220.30	36070.30	48510.90	4.54	3LZJ	-415.477	3LZJ	2.06	2.53	-2.53	0.69	46	14.7198
3MOJ	781.04	-1773.59	19.50	18.00	4669.50	13402.60	-8733.10	18072.10	10.27	3MOJ	-209.682	3MOJ	-3.66	-8.46	-9.14	-7.09	27	8.75133
3N1I	675.70	-1152.97	18.50	7.00	10360.20	2517.10	7843.10	12877.30	8.48	3N1I	-181.553	3N1I	4.07	5.27	2.82	4.05	15	4.67409
3N1J	640.16	-1107.85	16.50	7.00	10106.00	2526.40	7579.60	12632.40	8.35	3N1J	-174.047	3N1J	3.84	5.03	2.55	3.80	13	4.17431
3N1K	600.01	-1162.98	14.00	8.00	10266.40	2474.50	7791.90	12740.90	8.24	3N1K	-164.366	3N1K	3.77	3.38	2.23	3.13	11	3.60102
3N1L	639.21	-1179.18	15.00	10.00	10356.20	2453.70	7902.50	12809.90	8.37	3N1L	-172.934	3N1L	3.87	3.48	2.34	3.23	17	5.38964
3NAE	1333.74	-4082.16	51.00	26.00	42482.20	6123.30	36358.90	48605.50	3.12	3NAE	-455.362	3NAE	3.08	3.71	-1.40	1.80	46	14.9801
3NCI	1729.85	-4634.99	60.00	27.00	41953.20	6260.70	35692.50	48213.90	4.15	3NCI	-556.891	3NCI	4.58	4.99	-0.08	3.16	45	14.7665
3NCU	142.82	-795.79	6.50	6.00	7105.60	4348.20	2757.40	11453.80	7.53	3NCU	-60.864	3NCU	-2.72	-5.76	-6.45	-4.98	8	2.47659
3NDK	1689.08	-4537.56	66.00	27.00	42187.00	6259.60	35927.40	48446.60	3.00	3NDK	-546.400	3NDK	4.34	4.68	-0.30	2.91	46	15.1172
3NE6	1699.21	-4539.01	61.00	29.00	42157.10	6278.70	35878.40	48435.80	4.92	3NE6	-560.331	3NE6	4.21	4.66	-0.42	2.82	47	15.4562
3NGI	1658.98	-4503.51	61.50	29.00	42284.20	6274.00	36010.20	48558.20	3.00	3NGI	-552.017	3NGI	4.27	4.60	-0.40	2.82	51	16.5316
3NHG	1679.74	-4537.58	57.50	26.00	42399.30	6250.60	36148.70	48649.90	2.94	3NHG	-543.213	3NHG	4.21	4.31	-0.45	2.69	55	17.9188
3NMR	651.76	-842.21	7.50	8.00	10643.30	1614.90	9028.40	12258.20	6.19	3NMR	-121.806	3NMR	4.65	4.09	3.71	4.15	19	6.32521
3O9X	391.27	-1893.95	16.50	14.00	8330.60	9744.70	-1414.10	18075.30	9.10	3O9X	-181.949	3O9X	-10.54	-9.31	-18.99	-12.95	21	6.97464
3ODH	972.93	-2615.44	31.00	18.00	9855.70	9899.00	-43.30	19754.70	7.89	3ODH	-347.040	3ODH	-5.22	-4.72	-12.64	-7.52	31	10.3097
3OGU	348.64	-1317.04	17.50	9.00	17508.80	2577.70	14931.10	20086.50	8.02	3OGU	-112.120	3OGU	2.39	3.16	0.48	2.01	19	6.16108
3OQN	835.53	-1969.60	29.00	17.00	16572.00	6123.80	10448.20	22695.80	8.52	3OQN	-260.595	3OQN	-1.68	-1.35	-6.73	-3.25	34	11.0253
3OSF	746.36	-2363.85	29.00	20.00	7191.60	9954.20	-2762.60	17145.80	6.96	3OSF	-292.909	3OSF	-7.46	-6.99	-15.39	-9.95	30	9.97863
3PF5	227.03	-212.58	3.50	3.00	4549.70	1891.00	2658.70	6440.70	6.47	3PF5	-30.072	3PF5	2.48	2.71	1.49	2.23	3	0.966993
3PIH	269.04	-1477.24	14.50	11.00	38847.90	7397.40	31450.50	46245.30	8.72	3PIH	-115.292	3PIH	-9.18	-11.02	-16.44	-12.21	20	6.56537
3PVP	743.48	-1942.08	36.00	20.00	5820.00	10020.40	-4200.40	15840.40	7.44	3PVP	-258.878	3PVP	-8.32	-7.35	-16.59	-10.75	24	7.9999
3PVV	719.31	-1916.64	32.50	17.00	5822.80	10089.20	-4266.40	15912.00	7.44	3PVV	-252.165	3PVV	-8.53	-7.66	-16.82	-11.00	21	6.98765
3Q05	200.16	-1354.50	14.50	8.00	14626.40	9757.80	4868.60	24384.20	8.11	3Q05	-85.581	3Q05	-12.58	-11.90	-21.17	-15.22	11	3.60324
3Q0B	351.61	-740.14	12.00	5.00	7884.70	2447.40	5437.30	10332.10	5.97	3Q0B	-97.542	3Q0B	2.75	3.25	1.35	2.45	14	4.66634
3Q0D	1448.80	-2954.09	30.00	11.00	7658.30	4354.80	3303.50	12013.10	5.30	3Q0D	-398.811	3Q0D	4.39	22.13	0.53	9.02	45	15.0326
3Q0F	827.48	-1749.79	22.00	8.00	8019.70	4389.10	3630.60	12408.80	5.06	3Q0F	-203.920	3Q0F	1.78	2.45	-1.36	0.96	26	8.81283
3Q0L	1593.45	-2352.91	25.50	32.00	16669.00	5472.80	11196.20	22141.80	9.04	3Q0L	-302.229	3Q0L	6.53	4.43	4.11	5.02	75	23.357
3Q0M	1628.10	-2450.56	26.00	31.00	16852.80	5489.30	11363.50	22342.10	9.20	3Q0M	-286.834	3Q0M	6.71	4.52	4.24	5.16	93	29.118
3Q0P	1604.72	-2264.93	30.00	30.00	16680.40	5335.40	11345.00	22015.80	9.40	3Q0P	-253.130	3Q0P	6.07	4.12	3.66	4.62	86	27.1105
3Q0S	1445.65	-2194.95	23.00	27.00	17009.00	2592.70	14416.30	19601.70	7.96	3Q0S	-244.124	3Q0S	8.47	7.70	7.27	7.81	79	24.8908
3QG9	1530.70	-2273.62	26.50	28.00	19783.80	2795.80	16988.00	22579.60	7.74	3QG9	-284.343	3QG9	8.56	7.72	7.36	7.88	58	18.8568
3QGB	1564.49	-2264.83	21.50	32.00	19635.10	2808.60	16826.50	22443.70	8.46	3QGB	-309.012	3QGB	8.47	7.69	7.17	7.78	55	17.7265
3QGC	1572.91	-2287.86	23.00	28.00	19733.10	2806.90	16926.20	22540.00	8.06	3QGC	-283.552	3QGC	8.66	8.04	7.39	8.03	50	16.1645
3QI5	945.05	-1932.43	25.50	11.00	10019.30	9900.80	118.50	19920.10	7.68	3QI5	-229.720	3QI5	-7.83	-6.60	-15.73	-10.05	19	6.06656
3R8F	182.98	-585.13	8.50	3.00	18656.00	3311.40	15344.60	21967.40	6.96	3R8F	-67.523	3R8F	0.69	0.06	-1.42	-0.22	8	2.66799
3R9W	1813.45	-2613.69	26.00	28.00	14695.60	8209.70	6485.90	22905.30	7.90	3R9W	-457.150	3R9W	-4.18	-11.16	-11.92	-9.09	47	15.4128
3RER	458.28	-521.84	7.00	4.00	4133.30	2373.50	1759.80	6506.80	7.78	3RER	-112.442	3RER	2.59	1.91	1.20	1.90	5	1.51755
3SQ2	1300.07	-3496.13	52.00	20.00	41716.40	5759.20	35957.20	47475.60	4.82	3SQ2	-417.012	3SQ2	2.67	3.82	-1.67	1.61	38	12.2485
3SQ4	1096.64	-3400.40	40.00	15.00	42219.10	5763.00	36456.10	47982.10	4.52	3SQ4	-355.748	3SQ4	1.90	2.19	-2.47	0.54	31	10.0496
3SUN	1324.90	-3457.71	45.50	22.00	41018.90	5764.20	35254.70	46783.10	5.04	3SUN	-408.200	3SUN	2.76	4.15	-1.59	1.77	44	14.1688
3SUO	1097.04	-3386.30	41.50	14.00	41766.10	5714.70	36051.40	47480.80	4.82	3SUO	-352.722	3SUO	1.80	2.10	-2.58	0.44	31	10.034
3SUP	1136.46	-3393.99	45.50	16.00	42401.70	5730.60	36671.10	48132.30	3.50	3SUP	-367.494	3SUP	1.85	2.21	-2.50	0.52	32	10.3635
3SUQ	1237.58	-3448.19	51.00	17.00	41450.80	5670.60	35780.20	47121.40	4.61	3SUQ	-410.645	3SUQ	2.37	3.60	-1.99	1.33	35	11.0614
3SZQ	333.64	-1006.31	11.50	7.00	10488.60	2848.60	7640.00	13337.20	6.72	3SZQ	-104.563	3SZQ	1.63	2.06	-0.46	1.08	15	4.84501
3U7F	356.10	-1044.08	11.50	2.00	18507.70	766.00	17741.70	19273.70	6.22	3U7F	-100.706	3U7F	4.82	5.13	4.47	4.81	53	17.8479
3UBY	983.55	-1628.03	22.50	11.00	9918.20	3721.40	6196.80	13639.60	7.68	3UBY	-247.607	3UBY	3.54	4.19	1.10	2.94	20	6.35882
6GAT	415.76	-2909.86	43.00	7.00	6396.60	5218.50	1178.10	11615.10	4.70	6GAT	-139.573	6GAT	-1.28	-1.12	-5.41	-2.60	189	65.6007
6MHT	807.88	-2461.04	22.50	16.00	16381.40	5040.50	11340.90	21421.90	7.68	6MHT	-249.401	6MHT	2.45	2.22	-0.69	1.33	21	6.8894
7GAT	427.51	-3238.82	39.50	9.00	6688.40	5265.30	1423.10	11953.70	5.51	7GAT	-163.975	7GAT	-1.24	-0.92	-5.37	-2.51	164	56.6094
