1pb9	264.222	-169.213	3.5	10	12791.3	256.3	9	3.62	1pb9	-53.008	1pb9	4.74	5.13	4.73	4.87	50	17.6268
1pbq	587.077	-715.203	3	2	25916.1	403.7	2	6.27	1pbq	-72.560	1pbq	5.69	6.43	5.78	5.97	33	10.6733
1pdz	105.64	-366.912	2.5	8	27832.7	284.4	8	3.7	1pdz	-15.438	1pdz	4.19	4.35	4.06	4.20	45	15.6287
1pfu	296.485	-531.57	4.5	3	23359.4	366.7	3	2.72	1pfu	-51.530	1pfu	4.58	4.72	4.41	4.57	28	8.78623
1pgp	129.876	-371.535	7.5	7	47192.7	428.2	7	5.7	1pgp	-58.775	1pgp	4.85	5.03	4.67	4.85	69	24.1596
1phw	184.617	-557.054	7	3	37224.8	361.6	3	3.3	1phw	-18.906	1phw	4.29	4.36	4.12	4.26	61	20.8667
1pkx	594.993	-889.801	8	21	40231.8	555.5	20	6.92	1pkx	-147.956	1pkx	6.63	7.14	6.63	6.80	117	40.4824
1pme	738.898	-1273.11	4	1	16737.6	643.1	1	9.4	1pme	-115.544	1pme	6.63	7.38	6.34	6.78	49	16.5186
1pot	763.404	-690.576	7.5	5	16190.5	409	4	5.49	1pot	-77.974	1pot	5.37	5.17	4.88	5.14	28	8.95163
1ppc	791.506	-1290.34	9.5	8	9496.1	746	8	6.16	1ppc	-149.785	1ppc	6.65	7.49	6.56	6.90	50	16.5797
1pph	615.265	-1049.29	1	8	11201.7	645.2	8	5.92	1pph	-128.777	1pph	6.18	6.92	6.31	6.47	39	13.0694
1ppk	792.905	-1425.43	13	13	13475.4	820.4	11	7.66	1ppk	-137.914	1ppk	6.58	7.65	7.12	7.12	66	21.9853
1ppl	997.598	-1795.26	16.5	13	13508.9	893.9	11	8.55	1ppl	-170.914	1ppl	7.51	8.61	7.72	7.95	74	24.2407
1pr1	486.617	-944.611	5.5	5	44139.9	440.7	3	5.3	1pr1	-93.562	1pr1	5.39	5.67	5.31	5.45	52	17.2303
1pr5	512.292	-1067.4	8.5	4	42985.2	444.1	4	3.92	1pr5	-94.740	1pr5	5.50	5.66	5.43	5.53	50	16.2993
1pro	1169.42	-1861.52	14.5	8	11565.6	814.8	8	11.3	1pro	-227.657	1pro	8.35	9.56	7.79	8.57	94	31.6022
1pu7	439.162	-661.002	5	1	10555.3	338.9	1	3.1	1pu7	-50.563	1pu7	4.80	4.96	4.70	4.82	39	12.4126
1pu8	503.097	-564.72	5	1	10479.4	323.1	1	3.1	1pu8	-53.668	1pu8	4.74	4.87	4.63	4.75	33	10.8603
1px4	429.026	-851.183	8.5	7	119960.6	433.4	7	3.23	1px4	-62.311	1px4	5.23	5.78	5.29	5.43	30	9.83555
1pxn	788.841	-1111.81	7	4	14372.2	538.4	4	7.15	1pxn	-101.056	1pxn	6.53	6.73	6.53	6.60	59	20.3047
1pxp	804.755	-1191.37	8	3	14443.9	595.9	3	6.66	1pxp	-119.997	1pxp	6.59	6.98	6.79	6.78	52	17.5968
1pye	767.147	-1295.38	7.5	2	13913.3	560.9	2	6.41	1pye	-105.045	1pye	6.73	7.07	6.61	6.80	65	22.4193
1pyn	807.883	-1061.05	16.5	13	13852	955.9	13	5.49	1pyn	-151.439	1pyn	6.57	7.48	6.35	6.80	94	32.469
1pz5	1092.39	-1771.81	17.5	7	20160.5	1142.1	7	5.4	1pz5	-160.609	1pz5	6.23	6.28	5.89	6.13	85	27.8982
1pzi	343.133	-493.471	8	5	20167.2	507.3	5	4.22	1pzi	-65.945	1pzi	5.09	5.77	4.96	5.27	47	17.3583
1q54	226.205	-656.337	7.5	8	15039.9	432	8	5.85	1q54	-51.130	1q54	5.19	5.78	5.24	5.40	58	19.9736
1q5k	476.258	-997.907	5.5	3	30318.2	542.2	3	7.42	1q5k	-101.674	1q5k	5.50	5.67	5.41	5.52	39	12.9216
1q63	468.549	-1025.53	6	11	15984.1	490.5	10	5.85	1q63	-116.678	1q63	5.96	6.38	5.81	6.05	58	18.9218
1q65	527.702	-1018.27	9	9	14958.4	539.2	9	5.46	1q65	-89.639	1q65	5.60	5.92	5.35	5.62	47	15.2702
1q66	763.096	-1076.45	7	10	16612.5	569.2	9	5.77	1q66	-107.161	1q66	6.27	6.53	6.15	6.32	66	21.874
1q72	726.915	-980.045	8	0	18770.8	527.9	0	6.85	1q72	-89.067	1q72	5.82	5.85	5.72	5.80	31	9.55501
1q7a	620.059	-867.827	7	0	8220.9	604.4	0	7.19	1q7a	-88.006	1q7a	6.01	6.81	6.09	6.30	38	12.8973
1q84	2030.47	-2373.85	16.5	7	37516.3	1023.4	7	11.05	1q84	-222.458	1q84	9.95	10.41	9.06	9.81	68	22.5157
1q8t	521.817	-918.134	8	2	17215.4	500	2	4.76	1q8t	-82.079	1q8t	5.72	5.79	5.91	5.81	29	9.87466
1q8u	600.657	-1137.36	9	1	17221.4	517	1	5.96	1q8u	-98.590	1q8u	6.32	6.66	6.11	6.36	41	13.74
1q8w	489.95	-981.071	8	2	17131.4	480.1	2	5.24	1q8w	-89.405	1q8w	5.97	6.26	5.67	5.97	42	14.377
1qaw	498.826	-629.57	3.5	4	29793.6	406.1	4	5.12	1qaw	-92.719	1qaw	5.79	6.21	5.88	5.96	47	16.727
1qb1	840.093	-1318.64	13.5	6	9914.1	882.7	6	6.77	1qb1	-117.318	1qb1	6.29	6.81	6.16	6.42	69	22.8083
1qb6	687.813	-1085.66	6.5	7	9667	667.6	6	6.06	1qb6	-122.024	1qb6	6.15	6.45	6.05	6.22	43	14.5083
1qb9	822.229	-1301.66	8.5	6	9346.8	818.7	6	7.44	1qb9	-143.474	1qb9	6.64	7.61	6.79	7.02	52	16.9997
1qbn	687.246	-1158.68	8.5	6	9733.8	708.5	6	5.85	1qbn	-134.770	1qbn	6.28	6.70	6.20	6.39	44	14.3668
1qbo	796.382	-1245.2	8.5	6	9613.8	771.3	5	7.74	1qbo	-144.967	1qbo	6.57	6.79	6.73	6.70	44	14.2443
1qbr	1440.07	-2370.01	15.5	14	9691.1	1052.6	14	10.57	1qbr	-271.610	1qbr	9.72	11.15	9.37	10.08	121	40.4687
1qbs	1144.15	-1923.56	12.5	9	9901.4	843.6	9	9.47	1qbs	-202.010	1qbs	8.39	9.71	7.70	8.60	72	24.5226
1qbt	1698.62	-2675.76	17.5	14	9505.4	1181.8	14	10.62	1qbt	-318.331	1qbt	10.50	11.85	10.13	10.82	137	46.4163
1qbu	1031.81	-1989.03	14	10	9749.5	879	9	10.24	1qbu	-229.401	1qbu	8.33	9.34	8.19	8.62	82	27.0201
1qca	860.773	-1575.62	21.5	1	24203	758.9	1	5.27	1qca	-97.076	1qca	7.54	7.84	7.11	7.50	50	16.6182
1qf0	925.706	-1395.54	10.5	10	12966.9	789.3	10	7.38	1qf0	-158.976	1qf0	7.45	7.86	7.34	7.55	66	22.0426
1qf1	747.735	-1112.27	11.5	10	12951.5	658.2	10	7.32	1qf1	-130.024	1qf1	6.52	6.71	6.74	6.65	58	19.3643
1qf2	592.456	-1035.69	8	7	13114	661.7	7	5.92	1qf2	-104.499	1qf2	6.10	6.60	6.20	6.30	44	14.9454
1qhc	533.205	-1360.78	18.5	10	7797.4	928.4	10	7.57	1qhc	-166.369	1qhc	6.33	6.36	6.08	6.26	97	32.2648
1qi0	317.533	-468.427	11.5	10	11798.4	540.3	9	2.35	1qi0	-63.110	1qi0	4.75	4.98	4.62	4.78	57	19.6674
1qin	606.879	-1015.27	8.5	15	15516.8	770.8	13	8	1qin	-121.213	1qin	6.82	7.30	6.65	6.92	100	33.5912
1qiw	918.078	-1393.01	19.5	1	17573.8	903.4	1	7.74	1qiw	-116.002	1qiw	7.03	7.76	6.24	7.01	55	17.9325
1qji	909.599	-1626.63	24	9	9950.7	1092.5	8	4.85	1qji	-176.913	1qji	6.74	7.24	6.49	6.82	52	17.3589
1qk3	340.334	-478.496	8	9	33397.6	534.8	9	5.15	1qk3	-107.506	1qk3	5.70	6.11	5.66	5.82	86	29.7115
1qk4	386.5	-630.366	7	9	30527.5	511.7	9	4.21	1qk4	-108.768	1qk4	5.92	6.41	5.91	6.08	98	33.1211
1qka	933.309	-1529.4	15.5	19	19010.9	807.7	19	5.92	1qka	-193.310	1qka	7.14	7.36	6.85	7.12	99	33.0113
1qkb	834.983	-1273.58	12	12	18868.2	704.2	11	7.35	1qkb	-182.243	1qkb	6.79	7.14	6.77	6.90	75	25.4042
1qq9	211.121	-430.177	4.5	7	10990.1	327.3	6	2.06	1qq9	-52.321	1qq9	4.74	4.87	4.72	4.78	19	6.1629
1qxk	849.8	-1136.15	14.5	12	13624.8	847.9	12	5.05	1qxk	-148.234	1qxk	6.53	6.51	5.99	6.34	97	33.4504
1qxl	992.027	-1736.69	11	4	14862.1	760.2	4	7.96	1qxl	-134.527	1qxl	7.15	7.52	6.77	7.15	57	18.6099
1qy1	494.371	-686.825	3.5	0	9657.3	382.9	0	6.52	1qy1	-60.552	1qy1	5.13	5.17	5.06	5.12	23	8.04443
1qy2	440.464	-628.976	3	1	9170.3	359.5	1	5.74	1qy2	-57.472	1qy2	5.02	5.13	4.99	5.05	18	6.16267
1qy5	335.02	-987.091	8.5	4	12291	517.6	4	6.7	1qy5	-77.660	1qy5	5.16	5.40	5.20	5.25	43	14.0275
1qyg	909.897	-930.901	8	2	19100.3	504.6	2	6.85	1qyg	-101.305	1qyg	6.39	6.61	6.26	6.42	42	14.3084
1r0p	1000.09	-1567.61	14	6	14688.1	648.3	6	8	1r0p	-178.207	1r0p	7.95	8.90	7.40	8.08	68	22.5341
1r0x	222.042	-366.782	13	10	12613.2	661.2	8	3.83	1r0x	-100.144	1r0x	5.28	5.53	5.11	5.31	99	34.2353
1r1h	948.305	-1559.65	8.5	13	27190.6	674.4	11	8.92	1r1h	-132.089	1r1h	7.77	8.22	7.42	7.80	90	29.3259
1r1j	835.142	-1216.72	7.5	7	27647.9	633.1	7	8.64	1r1j	-90.853	1r1j	6.52	6.93	6.51	6.65	84	28.1524
1r4w	512.798	-660.652	6	6	18574.7	546.1	6	4.05	1r4w	-100.197	1r4w	5.38	5.53	5.31	5.41	65	22.4732
1r5y	481.648	-614.56	3	9	15279.2	355.9	8	6.46	1r5y	-86.249	1r5y	5.58	6.10	5.47	5.72	50	16.827
1r6n	932.757	-1033.23	8.5	3	11793.9	819	3	7.4	1r6n	-107.467	1r6n	6.46	7.55	6.43	6.81	59	19.9459
1r9l	473.043	-306.207	2	3	15318.6	288.4	3	5.4	1r9l	-73.602	1r9l	4.72	4.94	4.63	4.76	28	9.51249
1rbp	959.859	-1218.11	7	0	11115.9	620	0	6.72	1rbp	-131.842	1rbp	7.55	7.25	7.29	7.37	44	14.216
1rd4	960.519	-1472.08	12.5	1	9929.8	804.4	1	7.74	1rd4	-110.501	1rd4	7.12	7.41	6.80	7.11	67	23.0991
1rdt	1060.74	-1462.91	10.5	3	22724.2	659.2	3	6.7	1rdt	-166.437	1rdt	8.65	8.86	8.01	8.50	80	27.3767
1re8	1068.19	-1736.68	11	9	16363.6	767.9	8	9.52	1re8	-178.814	1re8	8.24	8.48	8.17	8.30	87	29.5655
1rej	897.896	-1367.42	9.5	7	14692.1	630.3	7	8.3	1rej	-131.687	1rej	7.19	7.22	7.03	7.15	81	27.4632
1rnt	320.41	-731.278	7.5	7	6857.7	511.4	7	5.19	1rnt	-92.545	1rnt	5.39	5.69	5.30	5.46	58	19.3905
1ro6	715.423	-1033.82	9.5	3	15967.6	541.6	3	6.46	1ro6	-99.569	1ro6	6.30	6.44	5.94	6.23	36	12.0556
1rpj	448.814	-298.465	6.5	13	11995.5	339.1	13	6.48	1rpj	-92.910	1rpj	5.63	6.27	5.71	5.87	65	22.8254
1rql	134.962	-248.83	0	4	22894.1	239.2	4	2.75	1rql	-38.582	1rql	4.50	4.82	4.59	4.63	28	9.36496
1s38	547.831	-700.821	3	8	15573.7	359.9	6	5.15	1s38	-89.455	1s38	5.78	6.19	5.78	5.91	46	15.0997
1s5z	381.46	-887.772	9.5	7	36118.5	551	7	3.21	1s5z	-82.702	1s5z	5.16	5.23	4.95	5.11	58	19.7708
1s89	99.4343	-211.119	2.5	12	29407.6	283.1	11	5.24	1s89	-56.607	1s89	4.76	5.11	4.71	4.86	59	21.6211
1sb1	1000.09	-1530.3	18	7	12799	857.6	7	6.89	1sb1	-156.187	1sb1	7.16	7.26	7.33	7.25	69	22.7343
1sbg	1095.18	-1850.58	12.5	6	9932.8	844.9	6	7.74	1sbg	-191.754	1sbg	7.86	8.99	8.11	8.32	62	20.3949
1sbr	552.359	-750.37	7.5	4	13870.3	477.1	4	5	1sbr	-90.314	1sbr	5.50	5.57	5.65	5.57	37	12.5338
1sdt	1548.54	-2174.75	17.5	6	9940.8	947.6	5	9.27	1sdt	-241.581	1sdt	8.72	9.15	8.60	8.82	74	24.5074
1sdu	1423.82	-2093.82	17.5	7	10139.6	950.1	7	10.07	1sdu	-232.201	1sdu	8.59	9.42	8.56	8.85	77	25.25
1sdv	1490.23	-2142.55	17.5	6	10421.3	953.5	5	8.74	1sdv	-232.821	1sdv	8.53	8.81	8.49	8.61	74	24.35
1siv	973.885	-1696.3	16	11	9764	914.1	10	8.08	1siv	-227.707	1siv	7.57	8.62	7.83	8.01	61	20.7178
1sl3	1216.13	-1667.03	8	7	12768.9	729.6	6	11.85	1sl3	-191.641	1sl3	7.11	7.36	7.22	7.23	74	23.9842
1sld	924.066	-1688.52	10.5	4	21018.5	874.6	4	6.57	1sld	-125.160	1sld	6.61	7.12	6.07	6.60	38	12.9606
1sln	1062.11	-1191.11	11.5	8	9284.3	831.4	8	6.64	1sln	-187.787	1sln	6.91	7.45	6.70	7.02	66	22.4805
1sqa	722.934	-1155.97	6.5	10	11991	732.2	10	9.21	1sqa	-133.763	1sqa	6.37	6.43	6.61	6.47	60	19.5533
1sqo	598.28	-971.307	3	8	11902.2	499.3	7	7.46	1sqo	-115.997	1sqo	5.96	5.99	6.21	6.05	45	14.5033
1sqt	605.271	-1086.66	8	6	11491.9	581	6	6.2	1sqt	-114.112	1sqt	5.94	5.89	5.97	5.94	49	15.7773
1sr7	1204.34	-2051.02	14.5	2	23112.1	674.3	2	10.1	1sr7	-183.344	1sr7	8.65	8.67	8.05	8.46	83	26.9963
1srg	987.382	-774.557	4	4	17684.6	481.3	4	5.3	1srg	-83.426	1srg	6.74	6.90	6.56	6.73	73	25.7872
1stc	1067.7	-1725.72	14.5	4	17726.1	662.7	4	8.1	1stc	-172.739	1stc	8.01	8.49	7.50	8.00	87	29.7804
1sts	728.749	-1625.24	8	5	23629.1	1065.3	5	5	1sts	-126.743	1sts	5.75	6.41	5.32	5.83	42	14.4918
1sv3	366.462	-454.598	3	1	8344.4	332	1	4.35	1sv3	-49.457	1sv3	4.74	5.05	4.63	4.81	26	9.14858
1swr	651.812	-564.174	9	7	17590.2	452.7	6	6.92	1swr	-105.469	1swr	5.96	6.18	5.79	5.98	61	21.9085
1syh	517.975	-513.872	5	11	23282.7	423.8	10	6.41	1syh	-116.817	1syh	6.12	6.32	6.12	6.19	81	28.2431
1syi	584.209	-597.917	5	12	23456.4	423.2	10	5.44	1syi	-119.463	1syi	6.17	6.31	6.12	6.20	85	29.8491
1szd	601.645	-1188.43	18	10	14970.7	780	10	4.54	1szd	-143.706	1szd	6.34	6.52	6.12	6.33	116	38.7924
1t31	999.742	-1367.27	9.5	3	11173.4	876.2	3	8.64	1t31	-171.469	1t31	7.64	8.80	7.82	8.09	100	33.5634
1t32	1238.09	-1573.1	9.5	2	12412.4	944.3	2	7.42	1t32	-173.886	1t32	8.02	9.36	8.01	8.47	76	25.1733
1t4v	904.758	-1229.87	11	4	11943.4	700.4	4	7.68	1t4v	-142.719	1t4v	6.33	7.07	6.27	6.56	46	14.9463
1t5f	267.079	-500.455	6.5	6	32591	388.6	5	4.22	1t5f	-29.240	1t5f	4.64	4.69	4.65	4.66	23	8.02845
1t7d	755.347	-1210.61	14	4	13345.2	970.3	4	6.03	1t7d	-137.471	1t7d	6.23	7.42	6.20	6.62	51	18.2575
1t7j	828.564	-1664.39	14.5	7	10468.3	775.8	6	8.7	1t7j	-170.213	1t7j	6.90	7.27	6.93	7.04	54	18.2886
1ta2	1151.53	-1378.75	9.5	3	12246.8	750.2	3	8.52	1ta2	-175.592	1ta2	7.39	8.49	7.38	7.75	53	17.5063
1ta6	1081.59	-1441.62	16.5	6	12130.3	751.7	6	9.13	1ta6	-195.727	1ta6	7.10	7.57	7.29	7.32	54	17.635
1tcw	759.804	-1278.75	12	4	9834.4	876.8	4	6.02	1tcw	-133.360	1tcw	6.28	7.59	6.40	6.76	60	19.7979
1tcx	1053.07	-1869.35	15.5	7	9767	835.3	7	6.95	1tcx	-187.992	1tcx	7.88	8.96	8.06	8.30	60	19.5458
1td7	458.847	-758.889	4	1	7361.7	461.3	1	4.37	1td7	-60.600	1td7	5.55	6.16	5.37	5.69	41	13.953
1thz	533.307	-995.671	9	5	40859.7	725.4	5	5.15	1thz	-80.875	1thz	6.08	6.68	6.16	6.31	77	26.2712
1tjp	520.621	-685.271	7	6	40283.6	452.9	6	4.42	1tjp	-120.488	1tjp	6.18	6.53	6.05	6.25	85	29.6785
1tkb	772.704	-1555.91	10	9	41309.9	633	9	8	1tkb	-109.178	1tkb	6.87	6.90	6.72	6.83	89	29.4102
1tlp	502.006	-1346.72	14.5	14	12942.1	744.4	12	7.55	1tlp	-107.639	1tlp	6.05	6.89	6.20	6.38	64	21.0264
1tmn	644.78	-1280.26	11.5	15	13187.1	770.1	12	7.3	1tmn	-134.260	1tmn	6.47	7.47	6.49	6.81	53	17.5102
1tng	352.417	-477.278	6.5	4	10035.7	316.3	3	2.93	1tng	-65.939	1tng	4.77	4.77	5.05	4.86	16	5.07045
1tnh	358.172	-496.394	1.5	3	10043.5	304.3	3	3.37	1tnh	-67.388	1tnh	4.80	4.86	4.91	4.86	15	4.82837
1tni	411.905	-528.805	4.5	2	9906	371.9	2	4	1tni	-53.207	1tni	4.85	4.88	5.03	4.92	31	10.0133
1tog	381.59	-250.747	3	3	28371.2	343.5	3	3.22	1tog	-65.620	1tog	5.22	5.58	5.23	5.34	43	15.2204
1toi	350.268	-195.721	3	3	26766.9	338.5	3	4.05	1toi	-61.494	1toi	5.12	5.54	5.16	5.27	47	16.4202
1toj	364.814	-201.879	3	3	27484.4	339.8	3	3.39	1toj	-65.374	1toj	5.21	5.58	5.21	5.33	49	17.0323
1tok	203.717	68.2263	2	5	27212.8	262.4	5	2.47	1tok	-44.372	1tok	4.70	5.08	4.76	4.84	54	19.2978
1tpw	135.05	-286.848	3	12	20048.1	318.1	12	3.3	1tpw	-66.747	1tpw	4.85	5.26	4.82	4.98	55	19.4206
1tq4	322.66	-382.762	10	16	19511.9	607	15	6.19	1tq4	-126.501	1tq4	6.00	6.45	5.95	6.13	128	44.6906
1trd	118.097	-349.02	3	7	18426.9	319.9	7	5.4	1trd	-48.059	1trd	4.60	4.85	4.51	4.65	49	17.3246
1tsy	280.198	-502.026	6.5	14	25781.6	474.8	14	4.96	1tsy	-89.269	1tsy	5.38	5.69	5.38	5.48	95	32.6557
1tuf	395.124	-566.852	7.5	4	29089	439.7	4	4.05	1tuf	-52.392	1tuf	4.59	4.25	4.48	4.44	47	15.9238
1tx7	374.029	-620.548	2	5	9395.3	394.7	5	4.6	1tx7	-79.615	1tx7	5.14	5.28	5.23	5.21	28	9.47602
1txr	651.329	-932.6	8	9	10582.4	577.2	7	7.74	1txr	-105.212	1txr	6.39	6.67	6.15	6.40	37	12.2103
1tys	342.271	-229.001	8.5	13	19825.8	500.7	13	5.49	1tys	-112.526	1tys	5.93	6.44	6.22	6.20	106	36.6487
1u0g	228.792	-230.346	6	9	33405.4	355.1	9	6.15	1u0g	-68.921	1u0g	4.96	5.32	4.88	5.05	80	28.1623
1u1b	478.741	-1478.77	17	13	7270.4	986.3	13	7.8	1u1b	-155.504	1u1b	6.05	6.04	5.80	5.96	63	20.9747
1u1w	417.286	-439.715	2	5	20352.2	305.5	5	5.85	1u1w	-79.740	1u1w	5.62	6.00	5.56	5.73	58	19.3071
1ua4	456.183	-1088.15	9	7	17653.8	534.7	7	4.22	1ua4	-96.106	1ua4	5.86	6.13	5.76	5.92	67	23.137
1ucn	425.991	-666.494	11	8	36455.2	555.7	8	5.22	1ucn	-91.780	1ucn	5.40	5.64	5.26	5.44	79	27.2333
1ugp	204.482	-376.863	2.5	4	17374.5	260.7	4	2.89	1ugp	-25.150	1ugp	4.41	4.52	4.48	4.47	16	5.19458
1ugw	432.814	-292.065	6	9	23301.7	337.7	8	3.09	1ugw	-68.715	1ugw	4.70	4.94	4.62	4.75	38	13.2997
1ugx	495.788	-569.162	13.5	9	22960.3	620.5	8	5.91	1ugx	-89.667	1ugx	4.86	5.04	4.64	4.85	48	16.5328
1uj5	292.004	-259.671	4.5	8	11314.3	399.4	7	3.05	1uj5	-74.851	1uj5	5.14	5.48	5.05	5.22	74	26.2162
1uj6	257.821	-205.59	6	12	11579.6	397.9	11	3.05	1uj6	-66.811	1uj6	4.90	5.19	4.79	4.96	79	27.7266
1uml	964.705	-1675.37	11	3	14537.3	708.8	3	7.52	1uml	-138.868	1uml	7.07	7.45	6.75	7.09	58	18.6514
1upf	175.07	-453.792	1	1	35434.4	265.2	1	4.6	1upf	-39.437	1upf	4.28	4.44	4.18	4.30	20	6.80292
1ur9	963.69	-1639.21	15	13	38558	819.2	13	5.77	1ur9	-177.121	1ur9	7.26	7.65	7.45	7.45	69	23.5336
1urg	632.699	-985.335	13	7	15413.6	501.6	7	5.82	1urg	-118.221	1urg	5.45	5.65	5.31	5.47	32	11.2894
1usi	718.375	-430.228	2.5	6	25109	359.2	5	6.74	1usi	-76.709	1usi	6.11	6.32	5.80	6.08	45	15.7804
1usk	537.962	-335.329	3.5	4	53432	325.4	4	6.4	1usk	-66.155	1usk	5.38	5.70	5.36	5.48	42	14.4101
1usn	441.414	-853.971	5	8	9033.2	597.5	7	7.74	1usn	-82.126	1usn	5.32	5.45	5.40	5.39	33	10.7956
1utc	749.816	-1489.01	12.5	3	16388.9	1070.1	3	4.55	1utc	-118.098	1utc	5.90	7.20	5.44	6.18	57	19.3896
1utj	359.326	-397.914	1.5	0	9528.9	299.3	0	3.84	1utj	-61.441	1utj	4.78	4.77	4.94	4.83	7	2.16508
1utl	358.071	-479.644	3	2	9634	358.4	2	2.47	1utl	-45.952	1utl	4.64	4.53	4.88	4.68	24	7.80627
1utm	319.221	-439.238	2	3	9852.7	328.5	3	3.01	1utm	-62.509	1utm	4.56	4.50	4.76	4.61	10	3.09961
1utn	342.255	-409.42	1.5	0	9884.6	296.4	0	3.49	1utn	-67.925	1utn	4.81	4.83	5.03	4.89	8	2.41994
1uto	303.79	-475.146	2	2	9655.5	327.1	2	2.27	1uto	-55.180	1uto	4.66	4.60	4.83	4.69	17	5.28099
1uv6	388.018	-559.35	4.5	0	40361.8	353.5	0	5.12	1uv6	-65.913	1uv6	4.49	4.51	4.29	4.43	26	8.44846
1uvt	1048.9	-1279.88	8	3	11872.5	679.6	3	7.64	1uvt	-139.684	1uvt	6.86	7.11	6.66	6.88	46	14.9583
1uwf	403.379	-317.643	9.5	10	8980	464.6	9	6.82	1uwf	-81.069	1uwf	5.22	5.76	5.16	5.38	61	21.4803
1uwt	410.042	-782.969	6.5	13	61800.8	353.5	12	5.97	1uwt	-79.308	1uwt	5.30	5.66	5.27	5.41	35	12.147
1uwu	413.159	-678.979	5	15	62266.5	359.5	13	5.98	1uwu	-81.537	1uwu	5.30	5.67	5.26	5.41	40	13.9334
1uz1	401.741	-531.802	6	13	17077.7	329	11	6.89	1uz1	-75.516	1uz1	5.25	5.57	5.14	5.32	34	11.8737
1uz4	341.545	-428.102	6	9	15565.3	330.8	9	3.4	1uz4	-71.413	1uz4	5.15	5.44	5.03	5.21	34	11.8478
1uz8	652.274	-1141.88	18.5	9	18784	700.7	9	4.96	1uz8	-138.249	1uz8	5.93	6.20	6.03	6.06	49	16.3205
1v0k	427.456	-685.597	9.5	8	12897.7	464	8	5.1	1v0k	-95.038	1v0k	5.37	5.71	5.31	5.46	50	17.1137
1v1j	345.906	-519.983	3.5	12	52626.1	337.4	12	4.82	1v1j	-77.599	1v1j	5.41	5.90	5.45	5.59	57	19.9163
1v2j	393.502	-514.931	1	5	9231.9	307.4	5	3.25	1v2j	-73.949	1v2j	5.02	5.09	5.30	5.14	28	9.02409
1v2k	1153.95	-1343.24	9	1	9264.3	769.6	1	6.19	1v2k	-169.968	1v2k	6.97	7.08	7.05	7.03	43	14.0831
1v2l	400.461	-512.731	1	4	9452.1	307.6	4	4.29	1v2l	-69.879	1v2l	5.00	5.00	5.18	5.06	23	7.36123
1v2n	767.729	-1108.46	8.5	5	9279.2	684	5	5.9	1v2n	-135.789	1v2n	6.79	7.12	6.80	6.90	38	12.546
1v2o	465.954	-866.749	8	7	9428.4	736.5	7	4.73	1v2o	-97.135	1v2o	5.26	5.87	5.22	5.45	41	13.8011
1v2q	496.903	-860.58	8	7	9264.5	737.3	7	4.13	1v2q	-95.299	1v2q	5.19	5.76	5.15	5.37	42	14.0984
1v2r	500.496	-890.115	9	7	9516.5	737.2	7	3.55	1v2r	-101.631	1v2r	5.38	5.62	5.53	5.51	43	14.2907
1v2s	386.617	-512.248	1	4	9361.3	306.4	4	4.17	1v2s	-72.132	1v2s	5.03	5.09	5.25	5.12	22	7.13993
1v2t	475.394	-823.514	8	7	9303.9	739.4	7	4.71	1v2t	-102.547	1v2t	5.31	5.95	5.31	5.52	36	12.0947
1v2u	398.341	-509.859	1	5	9458.9	307.6	5	3.37	1v2u	-73.937	1v2u	5.04	5.12	5.27	5.14	23	7.51539
1v7a	746.613	-1331.03	6.5	6	14951.5	559.2	4	8.01	1v7a	-98.194	1v7a	6.39	7.03	6.10	6.51	72	23.2433
1vfn	267.207	-512.019	0	3	28276.7	282.4	3	5.6	1vfn	-53.441	1vfn	4.68	4.94	4.62	4.75	39	12.9944
1vj9	864.69	-1424.65	13.5	11	12449.6	891.6	11	7.55	1vj9	-184.154	1vj9	6.69	6.91	6.81	6.80	65	21.6111
1vja	815.166	-1262.23	11.5	11	12222.5	738.6	11	7.7	1vja	-161.818	1vja	6.50	6.30	6.47	6.42	67	22.4546
1vkj	481.483	-786.642	10	12	36112	595.3	12	4.85	1vkj	-145.356	1vkj	6.32	6.73	6.26	6.44	127	43.2911
1vot	838.269	-1118.41	6	1	34568.5	455.5	1	6.6	1vot	-105.227	1vot	6.36	6.11	6.51	6.32	35	11.2995
1vso	391.461	-501.794	6.5	5	21601.9	524.1	5	4.72	1vso	-88.937	1vso	5.51	6.01	5.61	5.71	49	17.0561
1vyg	836.928	-1032.52	11	2	7413	662	2	8	1vyg	-123.505	1vyg	6.63	6.99	6.20	6.61	72	24.1812
1vzq	929.74	-1470.94	14.5	5	13404.1	699	5	7.44	1vzq	-171.638	1vzq	7.11	7.29	7.10	7.17	60	20.128
1w0y	821.549	-1299.15	9.5	4	26982.6	754.7	4	6.42	1w0y	-147.257	1w0y	6.55	6.71	6.44	6.57	66	21.5405
1w0z	725.698	-1166.44	11.5	12	11949.8	693	11	7.68	1w0z	-156.520	1w0z	6.06	6.41	6.22	6.23	59	19.4955
1w11	753.493	-1291.93	9	16	12504.2	700.3	14	8.22	1w11	-151.277	1w11	6.43	6.41	6.56	6.47	70	23.22
1w13	708.546	-1302.88	10.5	14	12212.6	723.8	13	8.7	1w13	-165.210	1w13	6.46	6.66	6.58	6.57	67	21.879
1w2g	632.839	-848.698	7.5	4	16046.3	434.4	4	4.57	1w2g	-88.728	1w2g	5.60	5.61	5.59	5.60	38	13.317
